refFile1	refFile2
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/41_7_1357_1361_neg_0a558344-7bff-446e-babc-953cf39aa4ac_6007f0be-39ac-466d-a3ef-3f3d244b076c.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/41_7_1357_1361_neg_0a558344-7bff-446e-babc-953cf39aa4ac_6007f0be-39ac-466d-a3ef-3f3d244b076c.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/41_5_1433_1439_neg_18b3bf28-2e45-4246-83bc-a86497fea1b6_bfd735bc-ee90-490f-b4a8-d6ed46ea5673.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/41_5_1433_1439_neg_18b3bf28-2e45-4246-83bc-a86497fea1b6_bfd735bc-ee90-490f-b4a8-d6ed46ea5673.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/41_6_1439_1447_neg_18b3bf28-2e45-4246-83bc-a86497fea1b6_bfd735bc-ee90-490f-b4a8-d6ed46ea5673.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/41_6_1439_1447_neg_18b3bf28-2e45-4246-83bc-a86497fea1b6_bfd735bc-ee90-490f-b4a8-d6ed46ea5673.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/41_5_1349_1355_neg_0a558344-7bff-446e-babc-953cf39aa4ac_6007f0be-39ac-466d-a3ef-3f3d244b076c.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/41_5_1349_1355_neg_0a558344-7bff-446e-babc-953cf39aa4ac_6007f0be-39ac-466d-a3ef-3f3d244b076c.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/41_4_1344_1349_neg_0a558344-7bff-446e-babc-953cf39aa4ac_6007f0be-39ac-466d-a3ef-3f3d244b076c.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/41_4_1344_1349_neg_0a558344-7bff-446e-babc-953cf39aa4ac_6007f0be-39ac-466d-a3ef-3f3d244b076c.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/41_3_1424_1431_neg_18b3bf28-2e45-4246-83bc-a86497fea1b6_bfd735bc-ee90-490f-b4a8-d6ed46ea5673.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/41_3_1424_1431_neg_18b3bf28-2e45-4246-83bc-a86497fea1b6_bfd735bc-ee90-490f-b4a8-d6ed46ea5673.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/41_2_1416_1424_neg_18b3bf28-2e45-4246-83bc-a86497fea1b6_bfd735bc-ee90-490f-b4a8-d6ed46ea5673.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/41_2_1416_1424_neg_18b3bf28-2e45-4246-83bc-a86497fea1b6_bfd735bc-ee90-490f-b4a8-d6ed46ea5673.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/41_2_931_937_neg_1a50edab-b464-4d93-89d9-0d0ae30dfe25_e6f743c9-72b2-448f-87d9-c540882f28dc.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/41_2_931_937_neg_1a50edab-b464-4d93-89d9-0d0ae30dfe25_e6f743c9-72b2-448f-87d9-c540882f28dc.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/41_3_937_943_neg_1a50edab-b464-4d93-89d9-0d0ae30dfe25_e6f743c9-72b2-448f-87d9-c540882f28dc.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/41_3_937_943_neg_1a50edab-b464-4d93-89d9-0d0ae30dfe25_e6f743c9-72b2-448f-87d9-c540882f28dc.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/41_2_1339_1343_neg_0a558344-7bff-446e-babc-953cf39aa4ac_6007f0be-39ac-466d-a3ef-3f3d244b076c.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/41_2_1339_1343_neg_0a558344-7bff-446e-babc-953cf39aa4ac_6007f0be-39ac-466d-a3ef-3f3d244b076c.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/41_11_966_974_neg_1a50edab-b464-4d93-89d9-0d0ae30dfe25_e6f743c9-72b2-448f-87d9-c540882f28dc.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/41_11_966_974_neg_1a50edab-b464-4d93-89d9-0d0ae30dfe25_e6f743c9-72b2-448f-87d9-c540882f28dc.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/41_1_1411_1416_neg_18b3bf28-2e45-4246-83bc-a86497fea1b6_bfd735bc-ee90-490f-b4a8-d6ed46ea5673.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/41_1_1411_1416_neg_18b3bf28-2e45-4246-83bc-a86497fea1b6_bfd735bc-ee90-490f-b4a8-d6ed46ea5673.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/41_1_1331_1339_neg_0a558344-7bff-446e-babc-953cf39aa4ac_6007f0be-39ac-466d-a3ef-3f3d244b076c.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/41_1_1331_1339_neg_0a558344-7bff-446e-babc-953cf39aa4ac_6007f0be-39ac-466d-a3ef-3f3d244b076c.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/41_12_1373_1378_neg_0a558344-7bff-446e-babc-953cf39aa4ac_6007f0be-39ac-466d-a3ef-3f3d244b076c.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/41_12_1373_1378_neg_0a558344-7bff-446e-babc-953cf39aa4ac_6007f0be-39ac-466d-a3ef-3f3d244b076c.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/41_0_1404_1411_neg_18b3bf28-2e45-4246-83bc-a86497fea1b6_bfd735bc-ee90-490f-b4a8-d6ed46ea5673.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/41_0_1404_1411_neg_18b3bf28-2e45-4246-83bc-a86497fea1b6_bfd735bc-ee90-490f-b4a8-d6ed46ea5673.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/41_0_1323_1331_neg_0a558344-7bff-446e-babc-953cf39aa4ac_6007f0be-39ac-466d-a3ef-3f3d244b076c.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/41_0_1323_1331_neg_0a558344-7bff-446e-babc-953cf39aa4ac_6007f0be-39ac-466d-a3ef-3f3d244b076c.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/419_0_4211_4215_neg_41b4476d-1298-4bfb-ab97-aebc36730f6b_ab25d915-1289-4056-85c3-4083d325ca6b.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/419_0_4211_4215_neg_41b4476d-1298-4bfb-ab97-aebc36730f6b_ab25d915-1289-4056-85c3-4083d325ca6b.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/419_0_1870_1876_neg_2cf10975-eef2-4e48-a376-fc85812ebcb5_6ba18b70-30fc-407e-931d-1142ddbfface.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/419_0_1870_1876_neg_2cf10975-eef2-4e48-a376-fc85812ebcb5_6ba18b70-30fc-407e-931d-1142ddbfface.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/419_0_1854_1859_neg_2cf10975-eef2-4e48-a376-fc85812ebcb5_64e44268-3ead-49b2-a841-84bd6a9fd074.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/419_0_1854_1859_neg_2cf10975-eef2-4e48-a376-fc85812ebcb5_64e44268-3ead-49b2-a841-84bd6a9fd074.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/417_0_1854_1859_neg_2cf10975-eef2-4e48-a376-fc85812ebcb5_6ba18b70-30fc-407e-931d-1142ddbfface.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/417_0_1854_1859_neg_2cf10975-eef2-4e48-a376-fc85812ebcb5_6ba18b70-30fc-407e-931d-1142ddbfface.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/416_0_4194_4199_neg_41b4476d-1298-4bfb-ab97-aebc36730f6b_ab25d915-1289-4056-85c3-4083d325ca6b.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/416_0_4194_4199_neg_41b4476d-1298-4bfb-ab97-aebc36730f6b_ab25d915-1289-4056-85c3-4083d325ca6b.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/416_1_4199_4203_neg_41b4476d-1298-4bfb-ab97-aebc36730f6b_ab25d915-1289-4056-85c3-4083d325ca6b.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/416_1_4199_4203_neg_41b4476d-1298-4bfb-ab97-aebc36730f6b_ab25d915-1289-4056-85c3-4083d325ca6b.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/414_6_4178_4183_neg_41b4476d-1298-4bfb-ab97-aebc36730f6b_ab25d915-1289-4056-85c3-4083d325ca6b.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/414_6_4178_4183_neg_41b4476d-1298-4bfb-ab97-aebc36730f6b_ab25d915-1289-4056-85c3-4083d325ca6b.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/414_2_4162_4169_neg_41b4476d-1298-4bfb-ab97-aebc36730f6b_ab25d915-1289-4056-85c3-4083d325ca6b.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/414_2_4162_4169_neg_41b4476d-1298-4bfb-ab97-aebc36730f6b_ab25d915-1289-4056-85c3-4083d325ca6b.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/414_4_4170_4177_neg_41b4476d-1298-4bfb-ab97-aebc36730f6b_ab25d915-1289-4056-85c3-4083d325ca6b.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/414_4_4170_4177_neg_41b4476d-1298-4bfb-ab97-aebc36730f6b_ab25d915-1289-4056-85c3-4083d325ca6b.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/414_0_4155_4160_neg_41b4476d-1298-4bfb-ab97-aebc36730f6b_ab25d915-1289-4056-85c3-4083d325ca6b.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/414_0_4155_4160_neg_41b4476d-1298-4bfb-ab97-aebc36730f6b_ab25d915-1289-4056-85c3-4083d325ca6b.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/412_3_1825_1830_neg_2cf10975-eef2-4e48-a376-fc85812ebcb5_64e44268-3ead-49b2-a841-84bd6a9fd074.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/412_3_1825_1830_neg_2cf10975-eef2-4e48-a376-fc85812ebcb5_64e44268-3ead-49b2-a841-84bd6a9fd074.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/412_1_1818_1823_neg_2cf10975-eef2-4e48-a376-fc85812ebcb5_64e44268-3ead-49b2-a841-84bd6a9fd074.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/412_1_1818_1823_neg_2cf10975-eef2-4e48-a376-fc85812ebcb5_64e44268-3ead-49b2-a841-84bd6a9fd074.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/411_7_4147_4152_neg_41b4476d-1298-4bfb-ab97-aebc36730f6b_ab25d915-1289-4056-85c3-4083d325ca6b.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/411_7_4147_4152_neg_41b4476d-1298-4bfb-ab97-aebc36730f6b_ab25d915-1289-4056-85c3-4083d325ca6b.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/410_3_1825_1830_neg_2cf10975-eef2-4e48-a376-fc85812ebcb5_6ba18b70-30fc-407e-931d-1142ddbfface.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/410_3_1825_1830_neg_2cf10975-eef2-4e48-a376-fc85812ebcb5_6ba18b70-30fc-407e-931d-1142ddbfface.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/410_1_1818_1823_neg_2cf10975-eef2-4e48-a376-fc85812ebcb5_6ba18b70-30fc-407e-931d-1142ddbfface.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/410_1_1818_1823_neg_2cf10975-eef2-4e48-a376-fc85812ebcb5_6ba18b70-30fc-407e-931d-1142ddbfface.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/40_9_1402_1413_neg_279f94db-4fbf-44d2-94e2-696d7fd486c9_78eed6ba-40a9-4ae5-a4c6-de24269504b3.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/40_9_1402_1413_neg_279f94db-4fbf-44d2-94e2-696d7fd486c9_78eed6ba-40a9-4ae5-a4c6-de24269504b3.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/40_8_834_841_neg_00df6c9e-d9b3-47a2-b960-e07b05b83b7e_65c41238-3e37-4644-979f-a4340d442bda.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/40_8_834_841_neg_00df6c9e-d9b3-47a2-b960-e07b05b83b7e_65c41238-3e37-4644-979f-a4340d442bda.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/40_8_1398_1402_neg_279f94db-4fbf-44d2-94e2-696d7fd486c9_78eed6ba-40a9-4ae5-a4c6-de24269504b3.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/40_8_1398_1402_neg_279f94db-4fbf-44d2-94e2-696d7fd486c9_78eed6ba-40a9-4ae5-a4c6-de24269504b3.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/40_7_937_944_neg_1a50edab-b464-4d93-89d9-0d0ae30dfe25_23d72bdf-11ba-4a5f-9075-c23022069fcc.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/40_7_937_944_neg_1a50edab-b464-4d93-89d9-0d0ae30dfe25_23d72bdf-11ba-4a5f-9075-c23022069fcc.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/40_7_900_904_neg_1a50edab-b464-4d93-89d9-0d0ae30dfe25_e6f743c9-72b2-448f-87d9-c540882f28dc.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/40_7_900_904_neg_1a50edab-b464-4d93-89d9-0d0ae30dfe25_e6f743c9-72b2-448f-87d9-c540882f28dc.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/40_7_1393_1398_neg_279f94db-4fbf-44d2-94e2-696d7fd486c9_78eed6ba-40a9-4ae5-a4c6-de24269504b3.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/40_7_1393_1398_neg_279f94db-4fbf-44d2-94e2-696d7fd486c9_78eed6ba-40a9-4ae5-a4c6-de24269504b3.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/40_7_1084_1089_neg_12cd48b8-a9d5-4362-a9b3-1cee1d089a95_d4542364-6ad9-4d1e-b6a4-e6f0e1fb6851.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/40_7_1084_1089_neg_12cd48b8-a9d5-4362-a9b3-1cee1d089a95_d4542364-6ad9-4d1e-b6a4-e6f0e1fb6851.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/40_6_890_900_neg_1a50edab-b464-4d93-89d9-0d0ae30dfe25_e6f743c9-72b2-448f-87d9-c540882f28dc.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/40_6_890_900_neg_1a50edab-b464-4d93-89d9-0d0ae30dfe25_e6f743c9-72b2-448f-87d9-c540882f28dc.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/40_6_822_831_neg_00df6c9e-d9b3-47a2-b960-e07b05b83b7e_65c41238-3e37-4644-979f-a4340d442bda.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/40_6_822_831_neg_00df6c9e-d9b3-47a2-b960-e07b05b83b7e_65c41238-3e37-4644-979f-a4340d442bda.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/40_6_1389_1393_neg_279f94db-4fbf-44d2-94e2-696d7fd486c9_78eed6ba-40a9-4ae5-a4c6-de24269504b3.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/40_6_1389_1393_neg_279f94db-4fbf-44d2-94e2-696d7fd486c9_78eed6ba-40a9-4ae5-a4c6-de24269504b3.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/40_5_816_822_neg_00df6c9e-d9b3-47a2-b960-e07b05b83b7e_65c41238-3e37-4644-979f-a4340d442bda.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/40_5_816_822_neg_00df6c9e-d9b3-47a2-b960-e07b05b83b7e_65c41238-3e37-4644-979f-a4340d442bda.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/40_6_1080_1084_neg_12cd48b8-a9d5-4362-a9b3-1cee1d089a95_d4542364-6ad9-4d1e-b6a4-e6f0e1fb6851.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/40_6_1080_1084_neg_12cd48b8-a9d5-4362-a9b3-1cee1d089a95_d4542364-6ad9-4d1e-b6a4-e6f0e1fb6851.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/40_5_1901_1912_neg_18b3bf28-2e45-4246-83bc-a86497fea1b6_c7e13dc8-6ab8-4460-af7a-170f43cf1c3f.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/40_5_1901_1912_neg_18b3bf28-2e45-4246-83bc-a86497fea1b6_c7e13dc8-6ab8-4460-af7a-170f43cf1c3f.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/40_5_1073_1080_neg_12cd48b8-a9d5-4362-a9b3-1cee1d089a95_d4542364-6ad9-4d1e-b6a4-e6f0e1fb6851.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/40_5_1073_1080_neg_12cd48b8-a9d5-4362-a9b3-1cee1d089a95_d4542364-6ad9-4d1e-b6a4-e6f0e1fb6851.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/40_5_1385_1389_neg_279f94db-4fbf-44d2-94e2-696d7fd486c9_78eed6ba-40a9-4ae5-a4c6-de24269504b3.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/40_5_1385_1389_neg_279f94db-4fbf-44d2-94e2-696d7fd486c9_78eed6ba-40a9-4ae5-a4c6-de24269504b3.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/40_4_1890_1901_neg_18b3bf28-2e45-4246-83bc-a86497fea1b6_c7e13dc8-6ab8-4460-af7a-170f43cf1c3f.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/40_4_1890_1901_neg_18b3bf28-2e45-4246-83bc-a86497fea1b6_c7e13dc8-6ab8-4460-af7a-170f43cf1c3f.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/40_4_1378_1385_neg_279f94db-4fbf-44d2-94e2-696d7fd486c9_78eed6ba-40a9-4ae5-a4c6-de24269504b3.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/40_4_1378_1385_neg_279f94db-4fbf-44d2-94e2-696d7fd486c9_78eed6ba-40a9-4ae5-a4c6-de24269504b3.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/40_3_926_930_neg_1a50edab-b464-4d93-89d9-0d0ae30dfe25_23d72bdf-11ba-4a5f-9075-c23022069fcc.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/40_3_926_930_neg_1a50edab-b464-4d93-89d9-0d0ae30dfe25_23d72bdf-11ba-4a5f-9075-c23022069fcc.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/40_3_881_886_neg_1a50edab-b464-4d93-89d9-0d0ae30dfe25_e6f743c9-72b2-448f-87d9-c540882f28dc.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/40_3_881_886_neg_1a50edab-b464-4d93-89d9-0d0ae30dfe25_e6f743c9-72b2-448f-87d9-c540882f28dc.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/40_3_1884_1890_neg_18b3bf28-2e45-4246-83bc-a86497fea1b6_c7e13dc8-6ab8-4460-af7a-170f43cf1c3f.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/40_3_1884_1890_neg_18b3bf28-2e45-4246-83bc-a86497fea1b6_c7e13dc8-6ab8-4460-af7a-170f43cf1c3f.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/40_3_1056_1069_neg_12cd48b8-a9d5-4362-a9b3-1cee1d089a95_d4542364-6ad9-4d1e-b6a4-e6f0e1fb6851.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/40_3_1056_1069_neg_12cd48b8-a9d5-4362-a9b3-1cee1d089a95_d4542364-6ad9-4d1e-b6a4-e6f0e1fb6851.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/40_2_872_881_neg_1a50edab-b464-4d93-89d9-0d0ae30dfe25_e6f743c9-72b2-448f-87d9-c540882f28dc.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/40_2_872_881_neg_1a50edab-b464-4d93-89d9-0d0ae30dfe25_e6f743c9-72b2-448f-87d9-c540882f28dc.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/40_3_1029_1036_neg_1a50edab-b464-4d93-89d9-0d0ae30dfe25_61c57e02-1a03-4a4f-a5a5-b3de965b90ff.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/40_3_1029_1036_neg_1a50edab-b464-4d93-89d9-0d0ae30dfe25_61c57e02-1a03-4a4f-a5a5-b3de965b90ff.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/40_2_1048_1056_neg_12cd48b8-a9d5-4362-a9b3-1cee1d089a95_d4542364-6ad9-4d1e-b6a4-e6f0e1fb6851.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/40_2_1048_1056_neg_12cd48b8-a9d5-4362-a9b3-1cee1d089a95_d4542364-6ad9-4d1e-b6a4-e6f0e1fb6851.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/40_2_1022_1029_neg_1a50edab-b464-4d93-89d9-0d0ae30dfe25_61c57e02-1a03-4a4f-a5a5-b3de965b90ff.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/40_2_1022_1029_neg_1a50edab-b464-4d93-89d9-0d0ae30dfe25_61c57e02-1a03-4a4f-a5a5-b3de965b90ff.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/40_1_919_924_neg_1a50edab-b464-4d93-89d9-0d0ae30dfe25_23d72bdf-11ba-4a5f-9075-c23022069fcc.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/40_1_919_924_neg_1a50edab-b464-4d93-89d9-0d0ae30dfe25_23d72bdf-11ba-4a5f-9075-c23022069fcc.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/negative/40_1_803_807_neg_00df6c9e-d9b3-47a2-b960-e07b05b83b7e_65c41238-3e37-4644-979f-a4340d442bda.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/negative/40_1_803_807_neg_00df6c9e-d9b3-47a2-b960-e07b05b83b7e_65c41238-3e37-4644-979f-a4340d442bda.wav
